"k"	"type"	"f"
"5249"	"meca"	1
"5250"	"mecha"	3
"5251"	"_medea_"	2
"5252"	"media"	3
"5253"	"medía"	1
"5254"	"medíamos"	1
"5255"	"medianamente"	1
"5256"	"mediante"	1
"5257"	"medicamentos"	1
"5258"	"médicos"	1
"5259"	"medida"	2
"5260"	"medinasidonia"	6
"5261"	"medio"	35
"5262"	"medió"	1
"5263"	"mediodía"	3
"5264"	"meditaba"	1
"5265"	"meditabundo"	1
"5266"	"meditaciones"	1
"5267"	"meditando"	1
"5268"	"meditar"	1
"5269"	"medrosas"	1
"5270"	"_mejicana_"	1
"5271"	"_mejicano_"	3
"5272"	"mejor"	22
"5273"	"mejorcita"	1
"5274"	"mejores"	3
"5275"	"melancolía"	1
"5276"	"melancólico"	3
"5277"	"melodía"	1
"5278"	"memorable"	1
"5279"	"memoria"	15
"5280"	"memorias"	4
"5281"	"mencionado"	1
"5282"	"mencionar"	1
"5283"	"menester"	1
"5284"	"mengua"	3
"5285"	"menguados"	1
"5286"	"menor"	4
"5287"	"menos"	52
"5288"	"menoscabando"	1
"5289"	"menosprecio"	1
"5290"	"mensajero"	1
"5291"	"mente"	4
"5292"	"mentir"	3
"5293"	"mentira"	3
"5294"	"mentiras"	3
"5295"	"mentirosa"	1
"5296"	"mentirosísimo"	1
"5297"	"mentiroso"	3
"5298"	"mentirosos"	1
"5299"	"menudeaban"	1
"5300"	"mercantes"	1
"5301"	"merced"	6
"5302"	"_mercedes_"	1
"5303"	"merece"	2
"5304"	"merecer"	1
"5305"	"merecías"	1
"5306"	"merecido"	1
"5307"	"merecidos"	1
"5308"	"meridional"	1
"5309"	"mérito"	1
"5310"	"méritos"	1
"5311"	"merlín"	1
"5312"	"merodeo"	3
"5313"	"mes"	3
"5314"	"mesa"	2
"5315"	"mesana"	5
"5316"	"meses"	9
"5317"	"metamos"	1
"5318"	"métanse"	1
"5319"	"mete"	3
"5320"	"meten"	1
"5321"	"meter"	5
"5322"	"meterme"	1
"5323"	"meterse"	1
"5324"	"metí"	1
"5325"	"metido"	2
"5326"	"metidos"	1
"5327"	"metiendo"	1
"5328"	"metimos"	1
"5329"	"metió"	1
"5330"	"metralla"	7
"5331"	"metros"	1
"5332"	"mezcla"	1
"5333"	"mezclaban"	1
"5334"	"mezcladas"	3
"5335"	"mezclado"	2
"5336"	"mezclados"	1
"5337"	"mezclando"	1
"5338"	"mezquinamente"	1
"5339"	"mi"	441
"5340"	"mí"	87
"5341"	"mía"	4
"5342"	"miedo"	12
"5343"	"miembros"	4
"5344"	"mientes"	1
"5345"	"mientras"	26
"5346"	"miga"	1
"5347"	"migas"	1
"5348"	"miguel"	2
"5349"	"mil"	27
"5350"	"militar"	5
"5351"	"militares"	2
"5352"	"militarismo"	1
"5353"	"millones"	3
"5354"	"mimo"	2
"5355"	"mimos"	1
"5356"	"ministerio"	1
"5357"	"ministro"	3
"5358"	"ministros"	1
"5359"	"minuto"	4
"5360"	"minutos"	1
"5361"	"mío"	10
"5362"	"míos"	2
"5363"	"mira"	2
"5364"	"miraba"	2
"5365"	"miraban"	1
"5366"	"mirábanle"	1
"5367"	"mirada"	7
"5368"	"miradas"	3
"5369"	"mirador"	1
"5370"	"miradores"	1
"5371"	"mirando"	8
"5372"	"mirándolos"	1
"5373"	"mirándome"	2
"5374"	"mirar"	1
"5375"	"miraron"	1
"5376"	"mirarse"	1
"5377"	"miras"	1
"5378"	"mirase"	1
"5379"	"mire"	1
"5380"	"miré"	4
"5381"	"miro"	1
"5382"	"miró"	4
"5383"	"mis"	103
"5384"	"misa"	5
"5385"	"miserable"	2
"5386"	"miseria"	5
"5387"	"misericordia"	3
"5388"	"mísero"	1
"5389"	"misión"	1
"5390"	"misma"	7
"5391"	"mismamente_"	1
"5392"	"mismas"	2
"5393"	"mismo"	71
"5394"	"mismos"	3
"5395"	"misterios"	1
"5396"	"misteriosa"	4
"5397"	"misterioso"	3
"5398"	"mitad"	8
"5399"	"mocedad"	1
"5400"	"moda"	3
"5401"	"modales"	3
"5402"	"modelo"	1
"5403"	"moderno"	1
"5404"	"modestia"	1
"5405"	"modificado"	1
"5406"	"modificara"	1
"5407"	"modo"	38
"5408"	"modos"	6
"5409"	"modulado"	1
"5410"	"mofarse"	1
"5411"	"mogollón"	1
"5412"	"mohín"	1
"5413"	"mojada"	1
"5414"	"mole"	7
"5415"	"moles"	1
"5416"	"molestaba"	1
"5417"	"molestados"	1
"5418"	"molestia"	1
"5419"	"molido"	1
"5420"	"molinete"	2
"5421"	"momentánea"	1
"5422"	"momento"	33
"5423"	"momentos"	14
"5424"	"monada"	1
"5425"	"monarca"	1
"5426"	"_monarca_"	1
"5427"	"moñas"	1
"5428"	"moncayo"	1
"5429"	"moneda"	1
"5430"	"moños"	1
"5431"	"monosílabos"	1
"5432"	"monótonos"	1
"5433"	"_monsieur"	1
"5434"	"monstruo"	1
"5435"	"monstruos"	2
"5436"	"monstruosos"	1
"5437"	"mont"	1
"5438"	"_mont"	1
"5439"	"montaba"	1
"5440"	"montado"	1
"5441"	"montados"	1
"5442"	"montaña"	2
"5443"	"montañés"	1
"5444"	"_montañés_"	6
"5445"	"montes"	1
"5446"	"montevideo"	1
"5447"	"monumental"	1
"5448"	"_mor_"	1
"5449"	"mor_"	1
"5450"	"morada"	1
"5451"	"moral"	4
"5452"	"moral_"	1
"5453"	"morales"	1
"5454"	"morena"	1
"5455"	"moría"	3
"5456"	"morían"	2
"5457"	"morir"	6
"5458"	"morirme"	1
"5459"	"morirse"	1
"5460"	"moro"	2
"5461"	"moros"	4
"5462"	"mortaja"	1
"5463"	"mortal"	7
"5464"	"mortales"	1
"5465"	"mortalmente"	2
"5466"	"mortificaban"	1
"5467"	"mortificación"	2
"5468"	"mortificarles"	1
"5469"	"mortificarnos"	1
"5470"	"mortificó"	1
"5471"	"mortifiques"	1
"5472"	"moscas"	2
"5473"	"mostraba"	1
"5474"	"mostrado"	2
"5475"	"mostrando"	2
"5476"	"mostrándome"	1
"5477"	"mostrar"	2
"5478"	"mostraré"	1
"5479"	"mostraron"	2
"5480"	"mostrase"	1
"5481"	"mostró"	4
"5482"	"motejándoles"	1
"5483"	"motivo"	6
"5484"	"motones"	3
"5485"	"mover"	3
"5486"	"movería"	1
"5487"	"moverla"	1
"5488"	"moverse"	3
"5489"	"movía"	3
"5490"	"movían"	1
"5491"	"movible"	3
"5492"	"movida"	1
"5493"	"movidos"	1
"5494"	"moviendo"	1
"5495"	"moviéndose"	1
"5496"	"moviera"	1
"5497"	"móvil"	1
"5498"	"movimiento"	13
"5499"	"movimientos"	6
"5500"	"movió"	3
"5501"	"moyna"	1
"5502"	"mozalbete"	1
"5503"	"mozo"	1
"5504"	"mr"	6
"5505"	"_mr"	4
"5506"	"mucha"	18
"5507"	"muchachos"	1
"5508"	"muchas"	15
"5509"	"muchísimo"	2
"5510"	"mucho"	41
"5511"	"muchos"	23
"5512"	"muda"	1
"5513"	"mudanza"	1
"5514"	"mudas"	1
"5515"	"mudo"	1
"5516"	"mudos"	1
"5517"	"mueble"	1
"5518"	"muebles"	1
"5519"	"muelle"	7
"5520"	"muera"	1
"5521"	"muere"	2
"5522"	"muerta"	8
"5523"	"muerte"	29
"5524"	"muerto"	22
"5525"	"muertos"	12
"5526"	"muestras"	1
"5527"	"muevan"	1
"5528"	"mugido"	1
"5529"	"mujer"	25
"5530"	"mujeres"	3
"5531"	"mulas"	1
"5532"	"multiplicaba"	1
"5533"	"multitud"	6
"5534"	"mundo"	24
"5535"	"muñequito"	1
"5536"	"municiones"	3
"5537"	"mura"	1
"5538"	"muralla"	5
"5539"	"murallas"	1
"5540"	"murieron"	1
"5541"	"murillo"	1
"5542"	"murió"	4
"5543"	"murmullos"	1
"5544"	"murmurando"	1
"5545"	"murmuró"	1
"5546"	"música"	5
"5547"	"_musiqueo_"	1
"5548"	"muslo"	1
"5549"	"mustios"	1
"5550"	"mutilaban"	1
"5551"	"mutiladas"	1
"5552"	"mutilado"	4
"5553"	"muy"	108
"5554"	"n"	8
"5555"	"nacer"	3
"5556"	"nací"	1
"5557"	"nacida"	2
"5558"	"nacido"	2
"5559"	"nacimiento"	1
"5560"	"nació"	1
"5561"	"nación"	7
"5562"	"nacional"	4
"5563"	"nacionales"	1
"5564"	"nacionalidad"	3
"5565"	"naciones"	8
"5566"	"nada"	36
"5567"	"nadando"	1
"5568"	"nadé"	1
"5569"	"nadie"	10
"5570"	"nado"	2
"5571"	"napoleón"	13
"5572"	"nápoles"	1
"5573"	"naranjo"	2
"5574"	"naranjos"	1
"5575"	"nariz"	3
"5576"	"narración"	2
"5577"	"narraciones"	2
"5578"	"narrados"	1
"5579"	"narrar"	2
"5580"	"natación"	1
"5581"	"natal"	1
"5582"	"natural"	4
"5583"	"naturaleza"	6
"5584"	"náufraga"	1
"5585"	"naufragado"	2
"5586"	"naufragar"	1
"5587"	"naufragio"	1
"5588"	"naufragios"	1
"5589"	"náutica"	3
"5590"	"náutico"	2
"5591"	"navajazos"	1
"5592"	"naval"	9
"5593"	"navales"	2
"5594"	"nave"	3
"5595"	"navega"	1
"5596"	"navegaba"	1
"5597"	"navegábamos"	3
"5598"	"navegación"	7
"5599"	"navegado"	1
"5600"	"navegan"	1
"5601"	"navegante"	1
"5602"	"navegantes"	3
"5603"	"navegar"	3
"5604"	"naves"	5
"5605"	"navío"	80
"5606"	"navíos"	58
"5607"	"nazca"	1
"5608"	"necesaria"	1
"5609"	"necesarias"	1
"5610"	"necesario"	6
"5611"	"necesidad"	3
"5612"	"necesita"	2
"5613"	"necesitaba"	4
"5614"	"necesitado"	1
"5615"	"necesitar"	1
"5616"	"necesitaron"	2
"5617"	"necesitasen"	1
"5618"	"necesité"	1
"5619"	"necesito"	5
"5620"	"negaba"	2
"5621"	"negar"	2
"5622"	"negativa"	1
"5623"	"negó"	1
"5624"	"negocios"	2
"5625"	"negra"	1
"5626"	"negras"	1
"5627"	"negro"	4
"5628"	"negros"	2
"5629"	"nelson"	16
"5630"	"nelsones"	1
"5631"	"nepomuceno"	1
"5632"	"_nepomuceno_"	8
"5633"	"nepomuceno_"	1
"5634"	"neptune"	1
"5635"	"_neptune_"	3
"5636"	"neptuno"	1
"5637"	"_neptuno_"	4
"5638"	"neutrales"	1
"5639"	"neutralidad"	1
"5640"	"ni"	110
"5641"	"nicolás_"	1
"5642"	"nido"	1
"5643"	"niebla"	1
"5644"	"niega"	1
"5645"	"nieto"	2
"5646"	"nietos"	1
"5647"	"niña"	2
"5648"	"niñez"	5
"5649"	"ningún"	18
"5650"	"ninguna"	8
"5651"	"ninguno"	6
"5652"	"niño"	11
"5653"	"niños"	7
"5654"	"no"	745
"5655"	"noble"	10
"5656"	"noblemente"	1
"5657"	"nobles"	4
"5658"	"nobleza"	1
"5659"	"noche"	40
"5660"	"noches"	2
"5661"	"noción"	3
"5662"	"nociones"	1
"5663"	"nombraba"	2
"5664"	"nombrado"	1
"5665"	"nombrando"	1
"5666"	"nombre"	9
"5667"	"nombres"	8
"5668"	"nordeste"	1
"5669"	"normal"	1
"5670"	"norte"	5
"5671"	"north"	1
"5672"	"nos"	161
"5673"	"nosotros"	31
"5674"	"_nosotros_"	1
"5675"	"noster_"	1
"5676"	"nota"	8
"5677"	"notábamos"	1
"5678"	"notar"	1
"5679"	"notaron"	1
"5680"	"notase"	1
"5681"	"noté"	4
"5682"	"noticia"	14
"5683"	"noticias"	7
"5684"	"novedad"	2
"5685"	"novela"	1
"5686"	"novelistas"	1
"5687"	"novena"	2
"5688"	"noventa"	2
"5689"	"novia"	1
"5690"	"novio"	9
"5691"	"novios"	3
"5692"	"nubes"	2
"5693"	"nublado"	1
"5694"	"nublaron"	1
"5695"	"nuca"	1
"5696"	"nudos"	1
"5697"	"nuestra"	64
"5698"	"nuestras"	16
"5699"	"nuestro"	39
"5700"	"nuestros"	36
"5701"	"nueva"	8
"5702"	"nuevamente"	1
"5703"	"nuevas"	6
"5704"	"nueve"	2
"5705"	"nuevo"	20
"5706"	"nuevos"	7
"5707"	"_numancia_"	1
"5708"	"número"	8
"5709"	"numerosa"	1
"5710"	"nunca"	13
"5711"	"o"	120
"5712"	"obedecer"	3
"5713"	"obedecía"	1
"5714"	"obedecían"	1
"5715"	"obedecido"	1
"5716"	"obedeciéramos"	1
"5717"	"obediente"	1
"5718"	"obedientes"	1
"5719"	"obenques"	3
"5720"	"objeciones"	1
"5721"	"objeto"	18
"5722"	"objetos"	4
"5723"	"obligaba"	2
"5724"	"obligada"	1
"5725"	"obligado"	4
"5726"	"obligados"	1
"5727"	"obligándoles"	1
"5728"	"obligándome"	3
"5729"	"obligándonos"	1
"5730"	"obligara"	1
"5731"	"obligaron"	2
"5732"	"obligó"	3
"5733"	"obra"	8
"5734"	"obras"	2
"5735"	"obscura"	2
"5736"	"obscuras"	1
"5737"	"obscureció"	1
"5738"	"obscuridad"	6
"5739"	"obscuro"	2
"5740"	"obsequiar"	1
"5741"	"obsequiarles"	1
"5742"	"obsequio"	1
"5743"	"observa"	1
"5744"	"observaba"	5
"5745"	"observaban"	1
"5746"	"observación"	2
"5747"	"observando"	7
"5748"	"observándome"	1
"5749"	"observar"	6
"5750"	"observara"	1
"5751"	"observé"	7
"5752"	"observo"	1
"5753"	"observó"	1
"5754"	"obstáculo"	1
"5755"	"obstante"	1
"5756"	"obstina"	1
"5757"	"obstinación"	2
"5758"	"obstinados"	1
"5759"	"obstinó"	1
"5760"	"obtener"	1
"5761"	"obuses"	1
"5762"	"ocasión"	20
"5763"	"ocasionado"	2
"5764"	"ocasionarán"	1
"5765"	"ocasionarme"	1
"5766"	"ocasiones"	2
"5767"	"ocasionó"	1
"5768"	"ocaso"	1
"5769"	"océano"	1
"5770"	"océanos"	1
"5771"	"ochenta"	1
"5772"	"ocho"	3
"5773"	"octubre"	7
"5774"	"oculta"	1
"5775"	"ocultaba"	1
"5776"	"ocultación"	1
"5777"	"ocultando"	1
"5778"	"ocultaron"	1
"5779"	"ocupaba"	2
"5780"	"ocupaban"	5
"5781"	"ocupación"	3
"5782"	"ocupado"	8
"5783"	"ocupados"	2
"5784"	"ocupando"	2
"5785"	"ocupar"	1
"5786"	"ocuparme"	1
"5787"	"ocuparon"	2
"5788"	"ocuparse"	1
"5789"	"ocupo"	1
"5790"	"ocurrencia"	1
"5791"	"ocurría"	5
"5792"	"ocurrían"	1
"5793"	"ocurrida"	1
"5794"	"ocurridas"	1
"5795"	"ocurrido"	5
"5796"	"ocurridos"	1
"5797"	"ocurrió"	6
"5798"	"ocurrir"	2
"5799"	"odiaba"	1
"5800"	"odiar"	1
"5801"	"odio"	4
"5802"	"ofenden"	1
"5803"	"ofenderte"	1
"5804"	"ofendían"	1
"5805"	"ofendido"	1
"5806"	"ofensa"	1
"5807"	"oficial"	17
"5808"	"oficiales"	29
"5809"	"oficialidad"	4
"5810"	"oficialillo"	1
"5811"	"oficio"	5
"5812"	"oficiosa"	1
"5813"	"ofrece"	2
"5814"	"ofrecer"	1
"5815"	"ofrecía"	2
"5816"	"ofrecían"	1
"5817"	"oh"	17
"5818"	"oí"	16
"5819"	"oía"	5
"5820"	"oían"	1
"5821"	"oído"	13
"5822"	"oídos"	8
"5823"	"oigo"	1
"5824"	"oímos"	3
"5825"	"oír"	10
"5826"	"oírla"	2
"5827"	"oírle"	1
"5828"	"oírme"	2
"5829"	"ojival"	1
"5830"	"ojo"	8
"5831"	"ojos"	30
"5832"	"ola"	4
"5833"	"olas"	14
"5834"	"_olé_"	2
"5835"	"olfatear"	1
"5836"	"olía"	1
"5837"	"olió"	1
"5838"	"olvida"	1
"5839"	"olvidado"	2
"5840"	"olvidar"	3
"5841"	"olvidaran"	1
"5842"	"olvidaré"	3
"5843"	"olvido"	2
"5844"	"omitir"	1
"5845"	"once"	3
"5846"	"ondas"	1
"5847"	"ondulaciones"	1
"5848"	"ópera"	1
"5849"	"operación"	9
"5850"	"operaciones"	2
"5851"	"operan"	1
"5852"	"opinaba"	1
"5853"	"opinaban"	1
"5854"	"opinado"	1
"5855"	"opinan"	1
"5856"	"opinaron"	1
"5857"	"opinión"	6
"5858"	"opiniones"	1
"5859"	"opinó"	1
"5860"	"oponerse"	1
"5861"	"oponía"	1
"5862"	"oportunamente"	1
"5863"	"oposición"	2
"5864"	"oprimido"	1
"5865"	"optar"	1
"5866"	"óptico"	1
"5867"	"opuesta"	1
"5868"	"opuesto"	2
"5869"	"opusimos"	1
"5870"	"opuso"	1
"5871"	"oración"	1
"5872"	"oraciones"	1
"5873"	"orar"	1
"5874"	"oratorio"	1
"5875"	"orden"	17
"5876"	"ordenaba"	1
"5877"	"ordenándome"	4
"5878"	"ordenanza"	3
"5879"	"ordenar"	1
"5880"	"ordenara"	1
"5881"	"órdenes"	8
"5882"	"ordenó"	1
"5883"	"ordinariamente"	1
"5884"	"ordinario"	1
"5885"	"ordinarios"	2
"5886"	"oreando"	1
"5887"	"oreja"	1
"5888"	"orejas"	2
"5889"	"orejón"	1
"5890"	"orfandad"	2
"5891"	"organdí"	1
"5892"	"organismo"	1
"5893"	"organización"	1
"5894"	"organizaciones"	1
"5895"	"órgano"	1
"5896"	"orgullo"	10
"5897"	"orgullosa"	3
"5898"	"orgulloso"	3
"5899"	"oriente"	1
"5900"	"oriflama"	1
"5901"	"origen"	3
"5902"	"original"	4
"5903"	"orilla"	1
"5904"	"orillas"	1
"5905"	"oro"	4
"5906"	"orza"	1
"5907"	"orzando"	1
"5908"	"orzar"	3
"5909"	"orzó"	1
"5910"	"os"	5
"5911"	"osaba"	1
"5912"	"oscilaban"	1
"5913"	"otorgado"	1
"5914"	"otra"	32
"5915"	"otras"	24
"5916"	"otro"	37
"5917"	"_otro"	1
"5918"	"otros"	45
"5919"	"oval"	1
"5920"	"oye"	1
"5921"	"oyen"	1
"5922"	"oyendo"	4
"5923"	"oyéndolas"	1
"5924"	"oyéndoles"	1
"5925"	"oyentes"	1
"5926"	"oyera"	2
"5927"	"oyeron"	2
"5928"	"oyó"	2
"5929"	"pá"	1
"5930"	"pabellón"	5
"5931"	"pabellones"	1
"5932"	"pablos"	1
"5933"	"paca"	9
"5934"	"paciencia"	1
"5935"	"pacífico"	1
"5936"	"pacotilla"	1
"5937"	"pacto"	1
"5938"	"padecer"	1
"5939"	"padecían"	1
"5940"	"padecieron"	1
"5941"	"padecimiento"	1
"5942"	"padecimientos"	3
"5943"	"padre"	14
"5944"	"padres"	7
"5945"	"paga"	1
"5946"	"pagado"	1
"5947"	"pagar"	2
"5948"	"pagaría"	1
"5949"	"pagas"	2
"5950"	"página"	1
"5951"	"páginas"	1
"5952"	"pago"	1
"5953"	"pagó"	1
"5954"	"pague"	1
"5955"	"país"	3
"5956"	"paisaje"	3
"5957"	"paisanos"	2
"5958"	"países"	1
"5959"	"pajarillas"	1
"5960"	"pájaro"	2
"5961"	"pájaros"	1
"5962"	"pajas"	1
"5963"	"paje"	6
"5964"	"pajes"	1
"5965"	"palabra"	12
"5966"	"palabras"	23
"5967"	"palabreo"	1
"5968"	"palabritas"	1
"5969"	"palacio"	2
"5970"	"palanquín"	1
"5971"	"paleta"	1
"5972"	"pálida"	1
"5973"	"palidece"	1
"5974"	"palidez"	1
"5975"	"pálido"	6
"5976"	"paliza"	2
"5977"	"palo"	18
"5978"	"palos"	6
"5979"	"palotada"	1
"5980"	"palotadas"	1
"5981"	"palpita"	1
"5982"	"palpitaba"	1
"5983"	"palpitaban"	1
"5984"	"palpitación"	2
"5985"	"palpitaciones"	1
"5986"	"palpitante"	1
"5987"	"palpitar"	1
"5988"	"pámpanos"	1
"5989"	"pan"	3
"5990"	"pañol"	1
"5991"	"_pañol"	2
"5992"	"pañolero"	1
"5993"	"pañoles"	4
"5994"	"panorama"	3
"5995"	"_pantasmas_"	1
"5996"	"_papá"	1
"5997"	"papalina"	1
"5998"	"paparruchas"	1
"5999"	"papel"	4
"6000"	"papeles"	2
"6001"	"papelotes"	1
"6002"	"paquita"	3
"6003"	"par"	9
"6004"	"para"	330
"6005"	"paradero"	3
"6006"	"parador"	1
"6007"	"parados"	1
"6008"	"parafraseando"	1
"6009"	"paraíso"	1
"6010"	"paraje"	2
"6011"	"parálisis"	1
"6012"	"paralizaba"	1
"6013"	"paralizó"	1
"6014"	"parar"	2
"6015"	"pararon"	1
"6016"	"parches"	1
"6017"	"parciales"	1
"6018"	"parcialmente"	1
"6019"	"pardo"	1
"6020"	"parece"	55
"6021"	"paréceme"	1
"6022"	"parecen"	5
"6023"	"parecer"	4
"6024"	"parecerle"	1
"6025"	"parecía"	46
"6026"	"parecíame"	2
"6027"	"parecían"	6
"6028"	"parecida"	2
"6029"	"parecido"	6
"6030"	"parecidos"	1
"6031"	"pareciendo"	1
"6032"	"pareciéndome"	2
"6033"	"parecieron"	1
"6034"	"pareció"	11
"6035"	"pared"	1
"6036"	"paredes"	2
"6037"	"pareja"	1
"6038"	"parentela"	1
"6039"	"parentesco"	3
"6040"	"parezcamos"	1
"6041"	"pariente"	1
"6042"	"parís"	5
"6043"	"parlado"	1
"6044"	"paró"	1
"6045"	"paroxismo"	1
"6046"	"parroquia"	1
"6047"	"parta"	1
"6048"	"parte"	43
"6049"	"partes"	8
"6050"	"partía"	2
"6051"	"participaban"	1
"6052"	"participando"	1
"6053"	"participé"	1
"6054"	"particular"	3
"6055"	"particulares"	3
"6056"	"particularidades"	1
"6057"	"partida"	1
"6058"	"partidario"	2
"6059"	"partieron"	2
"6060"	"partiese"	1
"6061"	"partió"	1
"6062"	"pasa"	3
"6063"	"pasaba"	12
"6064"	"pasábamos"	1
"6065"	"pasaban"	5
"6066"	"pasada"	1
"6067"	"pasadas"	2
"6068"	"pasado"	15
"6069"	"pasados"	1
"6070"	"pasajero"	2
"6071"	"pasajeros"	1
"6072"	"pasamos"	1
"6073"	"pasando"	1
"6074"	"pasar"	8
"6075"	"pasaría"	1
"6076"	"pasaríamos"	1
"6077"	"pasaron"	3
"6078"	"pasarse"	1
"6079"	"pasatiempos"	1
"6080"	"pascuas"	2
"6081"	"pase"	1
"6082"	"paseaba"	1
"6083"	"paseamos"	1
"6084"	"pasear"	2
"6085"	"pasearse"	1
"6086"	"pasee"	1
"6087"	"paseo"	8
"6088"	"pasión"	1
"6089"	"pasmosa"	1
"6090"	"paso"	10
"6091"	"pasó"	13
"6092"	"pasos"	5
"6093"	"pata"	1
"6094"	"patagonia"	1
"6095"	"pataleaban"	1
"6096"	"pataplús"	1
"6097"	"patente"	1
"6098"	"_pater"	1
"6099"	"paternal"	2
"6100"	"paternales"	1
"6101"	"paternalmente"	1
"6102"	"patético"	1
"6103"	"_patigurbiar"	1
"6104"	"patillas"	1
"6105"	"patio"	4
"6106"	"patria"	13
"6107"	"patriarcales"	1
"6108"	"patrióticas"	2
"6109"	"patriótico"	2
"6110"	"patriotismo"	4
"6111"	"pavimento"	1
"6112"	"pavor"	3
"6113"	"pavorosa"	1
"6114"	"pavorosamente"	1
"6115"	"pavoroso"	1
"6116"	"pavura"	1
"6117"	"paz"	13
"6118"	"paz_"	1
"6119"	"pecadillos"	1
"6120"	"pecados"	4
"6121"	"pecho"	14
"6122"	"pedazo"	5
"6123"	"pedazos"	5
"6124"	"pedía"	2
"6125"	"pedíamos"	1
"6126"	"pedían"	3
"6127"	"pedir"	3
"6128"	"pedreas"	1
"6129"	"pegada"	1
"6130"	"pegó"	1
"6131"	"peinado"	3
"6132"	"peinarla"	1
"6133"	"peine"	2
"6134"	"pelaban"	1
"6135"	"pelea"	2
"6136"	"pelear"	1
"6137"	"pelearon"	1
"6138"	"peleó"	1
"6139"	"peligro"	24
"6140"	"peligrosa"	1
"6141"	"peligroso"	1
"6142"	"peligrosos"	1
"6143"	"pelo"	1
"6144"	"pelos"	1
"6145"	"peluca"	1
"6146"	"peludo"	1
"6147"	"peluquero"	5
"6148"	"pena"	15
"6149"	"penas"	5
"6150"	"peñasco"	2
"6151"	"pendían"	1
"6152"	"pendiente"	1
"6153"	"penetraba"	1
"6154"	"penetrar"	1
"6155"	"penetraron"	1
"6156"	"penoles"	3
"6157"	"penosa"	1
"6158"	"penoso"	1
"6159"	"pensaba"	5
"6160"	"pensábamos"	1
"6161"	"pensaban"	1
"6162"	"pensado"	1
"6163"	"pensamiento"	8
"6164"	"pensamientos"	13
"6165"	"pensando"	2
"6166"	"pensar"	6
"6167"	"pensaran"	1
"6168"	"pensaras"	1
"6169"	"pensé"	4
"6170"	"pensó"	1
"6171"	"penumbra"	1
"6172"	"peor"	5
"6173"	"peores"	1
"6174"	"pepe"	1
"6175"	"pequeña"	2
"6176"	"pequeñas"	1
"6177"	"pequeñez"	1
"6178"	"pequeñitos"	1
"6179"	"pequeño"	5
"6180"	"pequeñuelo"	1
"6181"	"percance"	2
"6182"	"percatáramos"	1
"6183"	"percibí"	1
"6184"	"percibían"	1
"6185"	"perder"	8
"6186"	"perderíamos"	1
"6187"	"perderse"	2
"6188"	"perdí"	3
"6189"	"perdía"	5
"6190"	"perdían"	3
"6191"	"perdida"	6
"6192"	"pérdida"	7
"6193"	"pérdidas"	2
"6194"	"perdido"	9
"6195"	"perdidos"	4
"6196"	"perdieron"	3
"6197"	"perdiese"	1
"6198"	"perdimos"	3
"6199"	"perdió"	4
"6200"	"perdiste"	1
"6201"	"perdona"	2
"6202"	"perdonar"	2
"6203"	"perdonara"	1
"6204"	"perdone"	1
"6205"	"perdoné"	1
"6206"	"perdóneseme"	1
"6207"	"perdono"	2
"6208"	"perece"	1
"6209"	"perecer"	5
"6210"	"perecería"	1
"6211"	"pereceríamos"	2
"6212"	"perecido"	3
"6213"	"perecieran"	1
"6214"	"perecieron"	1
"6215"	"peregrinos"	2
"6216"	"perezcan"	1
"6217"	"perezosa"	1
"6218"	"perezosamente"	1
"6219"	"perezoso"	2
"6220"	"perfección"	2
"6221"	"perfeccionar"	1
"6222"	"perfecta"	4
"6223"	"perfectamente"	2
"6224"	"perfectas"	1
"6225"	"perfecto"	3
"6226"	"pérfido"	1
"6227"	"pergenio"	1
"6228"	"periódicos"	3
"6229"	"periodo"	3
"6230"	"peripecias"	1
"6231"	"periquete"	1
"6232"	"perjuro"	1
"6233"	"permanecen"	1
"6234"	"permanecer"	5
"6235"	"permanecí"	2
"6236"	"permanecía"	2
"6237"	"permanecían"	1
"6238"	"permaneció"	1
"6239"	"permiso"	1
"6240"	"permite"	2
"6241"	"permitía"	2
"6242"	"permitían"	2
"6243"	"permitido"	1
"6244"	"permitiéndoles"	1
"6245"	"permitiéndonos"	1
"6246"	"permitiera"	1
"6247"	"permitieron"	1
"6248"	"permitió"	2
"6249"	"permitirá"	3
"6250"	"pero"	209
"6251"	"perol_"	1
"6252"	"perorata"	1
"6253"	"perpetuar"	1
"6254"	"perpetuidad"	1
"6255"	"perplejidad"	1
"6256"	"perplejo"	1
"6257"	"perradas"	1
"6258"	"perro"	4
"6259"	"_perro"	1
"6260"	"perros"	3
"6261"	"perruna"	1
"6262"	"perseguida"	1
"6263"	"perseguidora"	1
"6264"	"perseguirnos"	1
"6265"	"persistía"	1
"6266"	"persona"	25
"6267"	"personaje"	3
"6268"	"personajes"	4
"6269"	"personal"	3
"6270"	"personalizarlos"	1
"6271"	"personas"	13
"6272"	"persuadí"	1
"6273"	"persuadir"	1
"6274"	"persuasión"	1
"6275"	"persuasivo"	1
"6276"	"pertenecer"	1
"6277"	"pertenecía"	5
"6278"	"pertenecían"	1
"6279"	"pertenecientes"	2
"6280"	"pertenezcan"	1
"6281"	"perturbaron"	1
"6282"	"perversa"	1
"6283"	"perversas"	1
"6284"	"perverso"	1
"6285"	"pesa"	3
"6286"	"pesada"	1
"6287"	"pesadas"	1
"6288"	"pesadillas"	1
"6289"	"pesado"	7
"6290"	"pesados"	1
