"avellaneda_sab_cuba" "bazan_various_spain" "carrasquilla_frutosDeMiTierra_colombia" "diaz_manuela_colombia" "galdos_trafalgar_spain" "hernandez_martinFierro_argentina" "isaacs_maria_colombia" "lizardi_periquilloFull_mexico" "marmol_amalia_argentina" "mitre_soledad_bolivia" "palacios_elAlferezReal_colombia" "samper_dolores_colombia"
"consideraba" 0.00379218809252939 0.00316285542587848 0.00286073921501316 0 0.00975990630489947 0 0 0.00594954783436459 0.000432683154779418 0.0047463097441739 0.00120500801330329 0
"consideraciones" 0.00189609404626469 0 0.00572147843002632 0.00237222597824669 0.00195198126097989 0 0 0.00148738695859115 0.00173073261911767 0 0.00482003205321315 0
"contestaba" 0.00189609404626469 0.00316285542587848 0 0.00237222597824669 0.00390396252195979 0 0 0 0.00216341577389709 0 0.00482003205321315 0.0102806620746376
"córdoba" 0 0 0 0 0 0 0 0 0.00519219785735302 0 0.00602504006651644 0
"costurero" 0 0 0.0128733264675592 0 0 0 0.0111470293166871 0 0 0.0237315487208695 0.00120500801330329 0
"cuánta" 0 0 0.00286073921501316 0.00474445195649338 0.00585594378293968 0 0 0.00297477391718229 0.000432683154779418 0.0047463097441739 0.00361502403990987 0.0051403310373188
"cuarteles" 0 0.00316285542587848 0 0.00118611298912334 0.00195198126097989 0 0 0.00148738695859115 0.00432683154779418 0 0.00361502403990987 0
"culto" 0.0132726583238529 0.00632571085175697 0 0.00237222597824669 0 0 0.0111470293166871 0 0.00173073261911767 0 0 0
"decia" 0 0 0 0 0 0.0471227408803637 0 0 0 0 0 0
"descender" 0.00379218809252939 0.00632571085175697 0.00143036960750658 0 0 0.00277192593413904 0.00557351465834355 0 0.00259609892867651 0.00949261948834781 0.00241001602660658 0
"desconfianza" 0.00568828213879408 0.00632571085175697 0 0 0 0.00277192593413904 0 0.00148738695859115 0.00389414839301476 0 0 0.0051403310373188
"dichoso" 0.0132726583238529 0.00316285542587848 0 0.00237222597824669 0 0.00554385186827808 0.00557351465834355 0.00148738695859115 0 0 0.00120500801330329 0.0102806620746376
"diferencia" 0.00568828213879408 0.00316285542587848 0 0.00118611298912334 0.00975990630489947 0 0 0.00297477391718229 0.000865366309558836 0 0.00361502403990987 0
"disfraz" 0 0.00316285542587848 0.0185948048975855 0.00118611298912334 0 0 0 0.00297477391718229 0 0 0 0
"disfrazado" 0.00189609404626469 0 0.0128733264675592 0.00593056494561672 0 0 0 0 0.000865366309558836 0 0 0
"distintas" 0 0 0 0.00237222597824669 0.00780792504391958 0.00554385186827808 0 0 0.00346146523823535 0 0.00120500801330329 0
"distrito" 0 0.00948856627763545 0 0.0166055818477268 0 0 0 0 0 0 0 0
"doctrina" 0 0 0.00286073921501316 0.0118611298912334 0 0 0 0.00297477391718229 0 0 0.00361502403990987 0
"duelo" 0 0 0.00286073921501316 0 0 0.00831577780241712 0 0.00743693479295574 0.00302878208345593 0 0 0
"echado" 0.00568828213879408 0.00316285542587848 0.00286073921501316 0.00237222597824669 0.00585594378293968 0.00277192593413904 0 0.00148738695859115 0.00129804946433825 0 0.00120500801330329 0
"efectivamente" 0.00189609404626469 0.00632571085175697 0 0.00593056494561672 0.00585594378293968 0 0 0.00148738695859115 0.000432683154779418 0 0 0.0205613241492752
"ejercicio" 0 0.00316285542587848 0 0.00118611298912334 0.00585594378293968 0.00554385186827808 0 0.00892432175154688 0.00173073261911767 0 0 0
"empezaron" 0 0 0.00143036960750658 0.00118611298912334 0 0.00277192593413904 0.00557351465834355 0.00148738695859115 0.00389414839301476 0 0 0.0154209931119564
"empleo" 0 0 0.00143036960750658 0.00118611298912334 0.00390396252195979 0 0.00557351465834355 0.00297477391718229 0.00346146523823535 0 0.00241001602660658 0
"encontramos" 0 0.00632571085175697 0 0.00118611298912334 0.00390396252195979 0.00554385186827808 0.0111470293166871 0.00148738695859115 0.00173073261911767 0 0.00241001602660658 0.0051403310373188
"entierro" 0.00189609404626469 0.00316285542587848 0.00572147843002632 0 0 0.00831577780241712 0 0.00594954783436459 0.000432683154779418 0 0.00120500801330329 0.0102806620746376
"envuelto" 0.00379218809252939 0 0 0.00118611298912334 0 0 0 0 0.00346146523823535 0.0047463097441739 0.00361502403990987 0.0102806620746376
"esmeralda" 0 0.00632571085175697 0.00286073921501316 0.0106750169021101 0 0 0 0 0.00173073261911767 0 0 0
"estáis" 0.0132726583238529 0 0 0 0.00585594378293968 0 0 0 0.00302878208345593 0 0 0
"estén" 0.00189609404626469 0 0.00429110882251974 0.00118611298912334 0.00390396252195979 0.00277192593413904 0 0.00148738695859115 0.00346146523823535 0 0 0
"estrago" 0 0.00316285542587848 0 0.00118611298912334 0.00975990630489947 0.0138596296706952 0 0 0.00129804946433825 0 0.00241001602660658 0
"estremecimiento" 0.00379218809252939 0.0126514217035139 0.00143036960750658 0.00118611298912334 0.00390396252195979 0 0 0 0.00216341577389709 0 0 0.0102806620746376
"estudiante" 0 0.00948856627763545 0.0100125872525461 0.00237222597824669 0 0 0 0.00297477391718229 0.000432683154779418 0 0 0.0102806620746376
"experiencia" 0.00948047023132347 0 0.00143036960750658 0.00118611298912334 0 0.00554385186827808 0 0.00446216087577344 0.00129804946433825 0 0.00120500801330329 0.0051403310373188
"feroz" 0.00189609404626469 0.00316285542587848 0 0 0.00195198126097989 0.00554385186827808 0 0.00594954783436459 0.00302878208345593 0 0.00120500801330329 0
"fijando" 0.0113765642775882 0 0 0 0 0 0 0 0.00346146523823535 0 0.00241001602660658 0.0051403310373188
"forman" 0.00568828213879408 0 0.00286073921501316 0.00237222597824669 0.00390396252195979 0.00277192593413904 0 0 0.00216341577389709 0 0.00241001602660658 0
"frailes" 0 0.00316285542587848 0.00143036960750658 0.00118611298912334 0 0 0 0.00297477391718229 0.00129804946433825 0 0.0108450721197296 0
"fuertemente" 0 0 0 0 0.00390396252195979 0 0.00557351465834355 0 0.00519219785735302 0.0047463097441739 0.00120500801330329 0
"gasto" 0 0.00316285542587848 0.00143036960750658 0.00830279092386341 0 0 0 0.00743693479295574 0.000865366309558836 0 0.00120500801330329 0
"gorra" 0 0 0.00429110882251974 0 0 0 0 0 0.00562488101213244 0.0047463097441739 0 0
"guaduas" 0 0 0 0.0201639208150968 0 0 0 0 0 0 0 0
"guía" 0.0132726583238529 0.0158142771293924 0.00143036960750658 0.00118611298912334 0 0.00277192593413904 0 0 0 0.00949261948834781 0 0
"haberla" 0.00379218809252939 0.00316285542587848 0 0.00237222597824669 0.00195198126097989 0 0.0111470293166871 0.00148738695859115 0.000865366309558836 0.0047463097441739 0.00361502403990987 0.0102806620746376
"hayan" 0 0 0 0 0.00390396252195979 0 0 0.00594954783436459 0.0047595147025736 0 0 0
"huérfana" 0.00948047023132347 0.00948856627763545 0 0 0 0 0.00557351465834355 0 0.00129804946433825 0 0.00482003205321315 0.0051403310373188
"impulso" 0.0113765642775882 0.00632571085175697 0.00143036960750658 0.00118611298912334 0.00390396252195979 0 0 0 0.00129804946433825 0 0 0.0102806620746376
"increíble" 0.00189609404626469 0.00316285542587848 0 0.00237222597824669 0 0 0 0.00297477391718229 0.00216341577389709 0 0.00602504006651644 0.0051403310373188
"indigno" 0.0170648464163823 0 0 0 0 0 0.0111470293166871 0.00446216087577344 0.000432683154779418 0 0.00120500801330329 0.0051403310373188
"indudablemente" 0.0132726583238529 0 0.00143036960750658 0.00118611298912334 0 0 0 0 0.00216341577389709 0.0047463097441739 0.00120500801330329 0.0051403310373188
"inefable" 0.00568828213879408 0.00316285542587848 0 0 0 0 0 0 0.00302878208345593 0.0047463097441739 0.00602504006651644 0
"influjo" 0.00189609404626469 0 0.00143036960750658 0.00237222597824669 0 0 0 0 0.00562488101213244 0 0 0
"infortunio" 0.0113765642775882 0 0 0 0 0.00277192593413904 0 0 0.00346146523823535 0 0 0.0102806620746376
"ingrato" 0.00568828213879408 0 0 0.00118611298912334 0 0 0.00557351465834355 0.0133864826273203 0.000865366309558836 0 0.00120500801330329 0
"inmensos" 0.0113765642775882 0.00632571085175697 0 0.00118611298912334 0.00195198126097989 0 0.00557351465834355 0 0.00173073261911767 0.00949261948834781 0 0
"inmundos" 0.00189609404626469 0 0 0 0 0.00277192593413904 0 0 0.00649024732169127 0 0 0
"íntima" 0.00189609404626469 0 0 0.00118611298912334 0.00195198126097989 0 0 0.00148738695859115 0.00346146523823535 0.0047463097441739 0.00482003205321315 0
"iría" 0.00189609404626469 0 0.00858221764503948 0.00355833896737003 0.00390396252195979 0 0 0.00148738695859115 0 0 0.00361502403990987 0.0051403310373188
"juancho" 0 0 0.0243162833276119 0 0 0 0 0 0 0 0 0
"jugando" 0 0 0 0.00118611298912334 0.00195198126097989 0.00277192593413904 0.00557351465834355 0.00148738695859115 0.00432683154779418 0.0047463097441739 0 0.0051403310373188
"justamente" 0.00189609404626469 0.00316285542587848 0 0.00118611298912334 0 0 0 0.00297477391718229 0.00519219785735302 0 0 0
"llenas" 0.00379218809252939 0 0 0.00237222597824669 0.00195198126097989 0.00277192593413904 0.0111470293166871 0.00148738695859115 0.000432683154779418 0.00949261948834781 0.00482003205321315 0.0051403310373188
"llevarlo" 0.00189609404626469 0 0 0.00474445195649338 0 0.00554385186827808 0 0 0.00216341577389709 0 0.00482003205321315 0.0051403310373188
"madrina" 0 0 0 0.00355833896737003 0 0.00277192593413904 0 0 0 0 0.0156651041729427 0
"mínima" 0 0 0 0.00118611298912334 0 0 0 0 0.00692293047647069 0 0 0
"mirá" 0 0 0.0243162833276119 0 0 0 0 0 0 0 0 0
"montañas" 0.00189609404626469 0.00316285542587848 0 0.00237222597824669 0 0 0.0167205439750307 0 0.00129804946433825 0.0142389292325217 0.00361502403990987 0.0051403310373188
"moribundo" 0.0132726583238529 0.00316285542587848 0.00143036960750658 0.00118611298912334 0 0 0 0 0.00129804946433825 0.00949261948834781 0.00241001602660658 0
"mostró" 0.00379218809252939 0.00948856627763545 0 0.00237222597824669 0.00780792504391958 0.00831577780241712 0 0 0.000865366309558836 0 0 0.0051403310373188
"naturales" 0.00568828213879408 0 0 0.00237222597824669 0 0 0 0.00594954783436459 0.00216341577389709 0.0047463097441739 0.00241001602660658 0
"nombrar" 0 0.00316285542587848 0.00143036960750658 0.00355833896737003 0 0.0110877037365562 0 0.00297477391718229 0.00216341577389709 0 0.00120500801330329 0
"notables" 0.00379218809252939 0 0 0.00593056494561672 0 0 0 0 0.00216341577389709 0 0.00602504006651644 0
"obtener" 0 0.00316285542587848 0 0.00237222597824669 0.00195198126097989 0.00277192593413904 0.00557351465834355 0 0.00173073261911767 0 0.00723004807981973 0.0051403310373188
"ocupar" 0 0 0.00143036960750658 0.00118611298912334 0.00195198126097989 0 0.00557351465834355 0 0.00432683154779418 0 0.00241001602660658 0.0051403310373188
"ofrecer" 0.00568828213879408 0.00316285542587848 0.00143036960750658 0 0.00195198126097989 0 0 0 0.00432683154779418 0.0047463097441739 0 0
"ora" 0.00758437618505878 0 0.00572147843002632 0 0 0 0 0 0.00389414839301476 0 0 0
"pablo" 0 0 0 0.0166055818477268 0 0 0 0 0.00129804946433825 0 0 0
"padrinos" 0 0 0 0 0 0 0.00557351465834355 0.0163612565445026 0 0.0047463097441739 0.00482003205321315 0
"paga" 0 0.00316285542587848 0.00286073921501316 0.00237222597824669 0.00195198126097989 0.0110877037365562 0 0.00743693479295574 0.000432683154779418 0 0.00120500801330329 0
"páginas" 0 0.00316285542587848 0 0 0.00195198126097989 0 0.0334410879500613 0 0.00216341577389709 0.0142389292325217 0 0.0051403310373188
"paquete" 0 0 0 0 0 0.00554385186827808 0.0111470293166871 0 0.00432683154779418 0 0.00241001602660658 0.0051403310373188
"patas" 0 0.00316285542587848 0.00429110882251974 0.00593056494561672 0 0.00554385186827808 0.00557351465834355 0.00297477391718229 0 0 0.00361502403990987 0
"percibía" 0.00568828213879408 0 0 0 0 0 0 0.00148738695859115 0.00389414839301476 0 0.00482003205321315 0
"permitía" 0.00379218809252939 0.00316285542587848 0 0 0.00390396252195979 0 0 0.00297477391718229 0.00173073261911767 0 0.00361502403990987 0.0154209931119564
"perseguir" 0.00189609404626469 0 0 0.00118611298912334 0 0.0110877037365562 0 0 0.00432683154779418 0 0.00120500801330329 0
"pinto" 0 0 0.0243162833276119 0 0 0 0 0 0 0 0 0
"pintura" 0 0 0.0071518480375329 0.00711667793474006 0.00390396252195979 0 0 0.00148738695859115 0.000865366309558836 0 0.00120500801330329 0
"pliego" 0.00379218809252939 0 0 0 0 0 0 0.00148738695859115 0.00259609892867651 0 0.00964006410642631 0
"porción" 0 0 0.00143036960750658 0 0 0 0 0.0118990956687292 0.00259609892867651 0 0.00241001602660658 0
"precioso" 0.00568828213879408 0.00632571085175697 0.00286073921501316 0.00118611298912334 0.00390396252195979 0 0.0111470293166871 0 0.00173073261911767 0 0 0.0051403310373188
"presa" 0.00189609404626469 0.00632571085175697 0.00429110882251974 0.00355833896737003 0 0.00277192593413904 0 0.00148738695859115 0.00216341577389709 0 0.00120500801330329 0
"pronunció" 0.00189609404626469 0.00316285542587848 0.00143036960750658 0.00118611298912334 0.00195198126097989 0 0.0167205439750307 0 0.00259609892867651 0 0.00361502403990987 0
"puente" 0 0.00316285542587848 0.00143036960750658 0.00355833896737003 0 0 0.0111470293166871 0.00148738695859115 0.00173073261911767 0 0.00602504006651644 0
"pulso" 0 0.00948856627763545 0.00286073921501316 0.00118611298912334 0 0 0.0111470293166871 0.00297477391718229 0.00216341577389709 0 0.00241001602660658 0
"pupila" 0.00189609404626469 0.00632571085175697 0 0 0 0 0 0 0.00302878208345593 0 0.00843505609312302 0
"quita" 0.00189609404626469 0 0.0071518480375329 0.00474445195649338 0.00195198126097989 0.00831577780241712 0 0.00297477391718229 0.000432683154779418 0 0 0
"rápidamente" 0.00568828213879408 0.00632571085175697 0 0 0.00390396252195979 0 0 0 0.00259609892867651 0.0142389292325217 0.00120500801330329 0
"recurso" 0 0.00316285542587848 0.00143036960750658 0.00711667793474006 0.00390396252195979 0 0 0.00594954783436459 0 0.0047463097441739 0.00241001602660658 0
"repetía" 0.0132726583238529 0.00632571085175697 0.00143036960750658 0.00118611298912334 0 0.00277192593413904 0 0 0.00129804946433825 0.0047463097441739 0.00120500801330329 0
"reposo" 0.00948047023132347 0.00316285542587848 0.00143036960750658 0.00118611298912334 0.00585594378293968 0 0.00557351465834355 0 0.000865366309558836 0 0.00241001602660658 0.0051403310373188
"responde" 0.00189609404626469 0.00632571085175697 0.00286073921501316 0.00118611298912334 0 0.00554385186827808 0.0111470293166871 0.00148738695859115 0.00259609892867651 0 0 0
"retiraron" 0 0 0.00286073921501316 0.00118611298912334 0.00585594378293968 0 0 0 0.000865366309558836 0 0.0108450721197296 0
"reyes" 0 0.00316285542587848 0 0.00118611298912334 0.00195198126097989 0 0.00557351465834355 0.00297477391718229 0.00216341577389709 0 0.00723004807981973 0
"ridículo" 0 0.00948856627763545 0.00429110882251974 0 0.00195198126097989 0 0 0.00446216087577344 0.00216341577389709 0 0 0.0102806620746376
"rodar" 0.00189609404626469 0 0 0.00118611298912334 0.00390396252195979 0.0166315556048342 0.0167205439750307 0 0.00129804946433825 0.0047463097441739 0 0
"sacudió" 0.00758437618505878 0.00632571085175697 0.00286073921501316 0.00237222597824669 0.00195198126097989 0 0.00557351465834355 0 0.00129804946433825 0 0.00241001602660658 0
"salvación" 0.00379218809252939 0.00316285542587848 0 0.00237222597824669 0.00975990630489947 0 0 0 0.00216341577389709 0 0.00241001602660658 0
"sazón" 0.00189609404626469 0.00632571085175697 0.00572147843002632 0.00237222597824669 0 0 0.0167205439750307 0 0 0 0.00602504006651644 0
"serás" 0.00568828213879408 0 0 0.00355833896737003 0 0.00831577780241712 0 0.00892432175154688 0.000432683154779418 0.0047463097441739 0 0
"sirviendo" 0.00189609404626469 0 0.00143036960750658 0.00118611298912334 0.00390396252195979 0.00277192593413904 0 0.00743693479295574 0.00216341577389709 0 0.00120500801330329 0
"soga" 0 0 0 0.00237222597824669 0 0.0110877037365562 0 0 0.000865366309558836 0 0.0108450721197296 0
"sombreros" 0 0 0.00572147843002632 0.00474445195649338 0 0 0.00557351465834355 0 0.000865366309558836 0.0047463097441739 0.00482003205321315 0.0051403310373188
"soportar" 0.00189609404626469 0 0.00429110882251974 0.00118611298912334 0 0.0166315556048342 0.00557351465834355 0 0.00216341577389709 0 0 0
"sor" 0.00568828213879408 0 0.00286073921501316 0 0 0 0 0 0.00519219785735302 0 0 0
"sorprendido" 0.00758437618505878 0.00316285542587848 0 0.00237222597824669 0 0 0.0222940586333742 0.00148738695859115 0.00173073261911767 0 0.00120500801330329 0
"sostiene" 0.00379218809252939 0 0.00286073921501316 0.00355833896737003 0 0.00277192593413904 0 0 0.00389414839301476 0 0 0
"suaves" 0.00189609404626469 0 0.00286073921501316 0.00237222597824669 0 0 0.0111470293166871 0.00446216087577344 0.00129804946433825 0.0142389292325217 0.00120500801330329 0
"sube" 0 0.00632571085175697 0.00286073921501316 0.00237222597824669 0.00585594378293968 0 0 0.00148738695859115 0.00302878208345593 0 0 0
"sucesivamente" 0.00379218809252939 0 0.00143036960750658 0 0.00585594378293968 0 0 0 0.00259609892867651 0.00949261948834781 0.00241001602660658 0.0051403310373188
"sufrió" 0 0.00632571085175697 0.00286073921501316 0.00237222597824669 0 0.00554385186827808 0.00557351465834355 0.00446216087577344 0.000432683154779418 0 0.00482003205321315 0
"sumercé" 0 0 0 0.0201639208150968 0 0 0 0 0 0 0 0
"tardó" 0.00379218809252939 0.00316285542587848 0 0.00474445195649338 0.00585594378293968 0.00277192593413904 0 0.00297477391718229 0.00129804946433825 0.0047463097441739 0 0
"temía" 0 0.00948856627763545 0.00143036960750658 0.00118611298912334 0 0 0.00557351465834355 0.00148738695859115 0.00129804946433825 0.0047463097441739 0.00482003205321315 0.0102806620746376
"tendrán" 0.00568828213879408 0 0 0.00118611298912334 0.00390396252195979 0.00554385186827808 0 0.00148738695859115 0.00346146523823535 0 0 0
"terminar" 0.00379218809252939 0 0.00143036960750658 0.00355833896737003 0.00195198126097989 0.00277192593413904 0 0 0.00129804946433825 0 0.00723004807981973 0
"territorio" 0 0 0 0 0 0 0 0 0.00519219785735302 0.0047463097441739 0.00482003205321315 0
"tránsito" 0 0 0 0 0 0 0.050161631925092 0 0.00302878208345593 0 0.00120500801330329 0
"trapo" 0 0.00316285542587848 0.00572147843002632 0 0.00585594378293968 0.0166315556048342 0 0.00297477391718229 0 0 0.00120500801330329 0
"trataban" 0 0 0.00429110882251974 0.00118611298912334 0.00780792504391958 0.00554385186827808 0 0.00297477391718229 0 0 0.00602504006651644 0
"tristán" 0 0.0537685422399342 0 0 0 0 0 0 0 0 0 0
"unitarias" 0 0 0 0 0 0 0 0 0.00735561363125011 0 0 0
"vacío" 0.00568828213879408 0.00948856627763545 0.00143036960750658 0 0 0 0 0.00148738695859115 0.00129804946433825 0.0142389292325217 0.00120500801330329 0.0102806620746376
"varón" 0.00189609404626469 0.0126514217035139 0.0071518480375329 0 0.00195198126097989 0 0 0 0.000865366309558836 0 0.00482003205321315 0
"vecina" 0.00379218809252939 0 0.00143036960750658 0.00593056494561672 0 0 0.00557351465834355 0 0.00216341577389709 0 0.00241001602660658 0.0051403310373188
"venta" 0 0.00316285542587848 0.0100125872525461 0.00474445195649338 0 0 0 0.00446216087577344 0 0 0.00241001602660658 0
"verdugo" 0 0.0158142771293924 0.00143036960750658 0.00355833896737003 0 0 0 0.00297477391718229 0.00129804946433825 0.00949261948834781 0.00120500801330329 0
"viven" 0 0 0 0.00474445195649338 0 0.00554385186827808 0 0.00446216087577344 0.00302878208345593 0 0.00120500801330329 0
"volar" 0.00568828213879408 0 0.00429110882251974 0.00118611298912334 0.00195198126097989 0 0.00557351465834355 0 0.00259609892867651 0.0047463097441739 0 0.0051403310373188
"vuelven" 0 0 0.00143036960750658 0.00474445195649338 0.00390396252195979 0.0110877037365562 0 0.00148738695859115 0.00173073261911767 0 0 0.0051403310373188
"xix" 0 0 0.00572147843002632 0.00593056494561672 0 0.00277192593413904 0 0 0.00302878208345593 0 0 0
"xvi" 0 0 0.0100125872525461 0.00237222597824669 0.00195198126097989 0.00277192593413904 0.00557351465834355 0 0.00173073261911767 0 0.00120500801330329 0
"zapata" 0 0 0 0 0 0 0 0 0 0 0.0204851362261559 0
"abismo" 0.00189609404626469 0.00632571085175697 0.00286073921501316 0 0.00780792504391958 0.00554385186827808 0.00557351465834355 0 0.000432683154779418 0.00949261948834781 0.00120500801330329 0
"abra" 0 0 0.00143036960750658 0.00118611298912334 0 0.00277192593413904 0 0.00148738695859115 0.00519219785735302 0 0 0
"acontecimiento" 0.00758437618505878 0 0.00286073921501316 0.00118611298912334 0.00195198126097989 0 0 0 0.00216341577389709 0 0.00241001602660658 0.0051403310373188
"acordaba" 0.00379218809252939 0.00316285542587848 0.00143036960750658 0.00118611298912334 0 0.00554385186827808 0 0.00297477391718229 0.00173073261911767 0.0047463097441739 0.00241001602660658 0
"acostar" 0.00189609404626469 0 0.00429110882251974 0.00237222597824669 0 0 0.00557351465834355 0.00446216087577344 0.00216341577389709 0.0047463097441739 0 0
"acostarse" 0.00379218809252939 0 0.00286073921501316 0.00355833896737003 0 0 0 0 0.00129804946433825 0 0.00723004807981973 0
"advirtió" 0.00379218809252939 0.00632571085175697 0.00143036960750658 0.00474445195649338 0.00195198126097989 0 0 0.00892432175154688 0 0 0 0
"agente" 0 0 0.00143036960750658 0 0 0 0 0 0.00649024732169127 0 0 0
"amenazaba" 0.00189609404626469 0 0.00143036960750658 0.00237222597824669 0.00390396252195979 0.00277192593413904 0 0.00446216087577344 0.00259609892867651 0 0 0
"amparo" 0 0.00316285542587848 0 0 0.00390396252195979 0.0110877037365562 0 0.00148738695859115 0.00216341577389709 0.0047463097441739 0.00120500801330329 0.0051403310373188
"anciana" 0.0170648464163823 0.00316285542587848 0 0 0 0 0.00557351465834355 0 0.000865366309558836 0.0047463097441739 0.00241001602660658 0
"andaban" 0 0.00316285542587848 0.00286073921501316 0.00118611298912334 0.00390396252195979 0.0110877037365562 0 0.00446216087577344 0.000432683154779418 0 0.00241001602660658 0
"andado" 0.00189609404626469 0.00316285542587848 0 0.00118611298912334 0.00195198126097989 0 0.00557351465834355 0.00297477391718229 0.00389414839301476 0 0 0
"ángeles" 0.00379218809252939 0.00316285542587848 0.00143036960750658 0 0.00390396252195979 0 0 0 0.00302878208345593 0.00949261948834781 0.00120500801330329 0
"antojo" 0 0 0.00143036960750658 0.00474445195649338 0.00585594378293968 0.00554385186827808 0 0.00148738695859115 0.000865366309558836 0.0047463097441739 0.00241001602660658 0
"apasionada" 0.0170648464163823 0 0.00143036960750658 0 0 0 0 0 0.00173073261911767 0.00949261948834781 0 0
"arrojó" 0.00948047023132347 0.00316285542587848 0.00143036960750658 0 0 0.00277192593413904 0 0.00297477391718229 0.000865366309558836 0.0189852389766956 0 0
"aseo" 0 0 0.0071518480375329 0.00355833896737003 0 0 0 0 0.00129804946433825 0 0.00482003205321315 0.0051403310373188
"averiguar" 0 0 0.00143036960750658 0.00118611298912334 0 0 0.00557351465834355 0.00297477391718229 0.000865366309558836 0 0.0108450721197296 0
"bahía" 0.00189609404626469 0 0 0 0.0253757563927386 0 0.00557351465834355 0 0.000432683154779418 0 0 0
"banderas" 0 0 0.00143036960750658 0.00118611298912334 0.00975990630489947 0 0 0.00148738695859115 0.00216341577389709 0 0.00361502403990987 0
"boba" 0 0 0.0128733264675592 0.00830279092386341 0 0 0 0 0 0 0 0
"bolsa" 0.00189609404626469 0.00316285542587848 0.00143036960750658 0.00118611298912334 0 0.00554385186827808 0 0.010411708710138 0.00129804946433825 0 0 0
"botica" 0 0 0.00143036960750658 0 0.00195198126097989 0 0 0.0208234174202761 0 0 0 0
"bromas" 0 0.00632571085175697 0.0071518480375329 0 0.00585594378293968 0 0 0 0.00259609892867651 0 0 0
"bronce" 0.00189609404626469 0.00316285542587848 0.00286073921501316 0 0 0.00277192593413904 0 0 0.00389414839301476 0.00949261948834781 0 0
"calumnia" 0 0 0 0 0 0 0 0.00297477391718229 0.00302878208345593 0 0.00361502403990987 0.0205613241492752
"caracteres" 0.00379218809252939 0.00632571085175697 0.00286073921501316 0 0.00195198126097989 0 0 0.00446216087577344 0.00129804946433825 0.0047463097441739 0.00241001602660658 0
"castellano" 0.00189609404626469 0 0 0.00237222597824669 0 0 0 0.00446216087577344 0.00129804946433825 0 0.00843505609312302 0
"central" 0.00189609404626469 0 0.0100125872525461 0.00237222597824669 0.00195198126097989 0 0.00557351465834355 0 0 0 0.00482003205321315 0
"chico" 0.00189609404626469 0.0189771325552709 0.00429110882251974 0.00118611298912334 0.00195198126097989 0.00831577780241712 0 0.00148738695859115 0 0 0 0
"cobre" 0 0.00316285542587848 0.00286073921501316 0.00355833896737003 0.00195198126097989 0.0138596296706952 0 0.00148738695859115 0.000432683154779418 0 0.00241001602660658 0
"colcha" 0 0.00316285542587848 0.00858221764503948 0 0 0 0 0 0.00389414839301476 0 0 0
"coloma" 0 0 0 0 0 0 0 0 0.00692293047647069 0 0 0
"colorada" 0 0.00316285542587848 0.00143036960750658 0.00237222597824669 0 0 0 0 0.00389414839301476 0 0.00361502403990987 0
"combinada" 0 0 0 0 0.0253757563927386 0 0 0 0.00129804946433825 0 0 0
"compromiso" 0.00568828213879408 0.00316285542587848 0.00143036960750658 0 0.00195198126097989 0 0 0 0.00346146523823535 0 0.00120500801330329 0.0051403310373188
"compuesto" 0.00189609404626469 0 0.00143036960750658 0.00237222597824669 0.00585594378293968 0.00277192593413904 0 0 0.00129804946433825 0 0.00361502403990987 0.0102806620746376
"confesor" 0 0.00316285542587848 0 0.00355833896737003 0 0 0 0.0118990956687292 0 0 0.00482003205321315 0
"conocemos" 0 0.00316285542587848 0.00429110882251974 0 0 0.00277192593413904 0 0.00297477391718229 0.00346146523823535 0.0047463097441739 0 0
"conocidas" 0.00758437618505878 0 0.00143036960750658 0 0.00195198126097989 0 0 0.00148738695859115 0.00216341577389709 0.00949261948834781 0.00120500801330329 0.0051403310373188
"conocidos" 0.00189609404626469 0 0.00286073921501316 0.00237222597824669 0 0.00277192593413904 0.00557351465834355 0.00446216087577344 0.00216341577389709 0 0.00120500801330329 0
"conservar" 0.00189609404626469 0.00316285542587848 0 0 0.00390396252195979 0.00277192593413904 0.00557351465834355 0 0.00302878208345593 0.0047463097441739 0.00241001602660658 0
"consiste" 0.00189609404626469 0 0.00143036960750658 0.00355833896737003 0 0.00277192593413904 0 0.00594954783436459 0.000865366309558836 0 0.00361502403990987 0.0051403310373188
"contemplar" 0.00379218809252939 0 0 0.00118611298912334 0.00390396252195979 0.00277192593413904 0 0 0.00259609892867651 0 0.00120500801330329 0.0154209931119564
"contiguo" 0 0 0.00286073921501316 0 0 0 0 0 0.00605756416691185 0 0 0
"cordillera" 0 0 0 0.00355833896737003 0 0 0.0111470293166871 0 0.00173073261911767 0 0.00843505609312302 0
"corneta" 0 0 0 0.00474445195649338 0.0195198126097989 0.00277192593413904 0 0 0.000432683154779418 0 0 0
"corren" 0.00379218809252939 0 0.00572147843002632 0.00237222597824669 0 0.00277192593413904 0 0.00148738695859115 0.00129804946433825 0 0.00241001602660658 0.0051403310373188
"correspondía" 0.00189609404626469 0 0.00286073921501316 0.00118611298912334 0.00195198126097989 0 0 0.00148738695859115 0.000432683154779418 0.00949261948834781 0.00723004807981973 0.0051403310373188
"cristianos" 0 0 0.00429110882251974 0.00355833896737003 0 0.0110877037365562 0 0.00594954783436459 0.000865366309558836 0 0 0
"cuatrocientos" 0 0.00316285542587848 0.00572147843002632 0 0.00390396252195979 0 0 0.00148738695859115 0.00216341577389709 0 0.00361502403990987 0
